tradeline_id,report_id,creditor_name,account_reference,account_type,account_status_raw,section_group,date_opened,date_reported,last_activity_date,high_credit,credit_limit,balance,past_due_amount,late_30_count,late_60_count,late_90_count,bureau_source,credit_utilization_ratio,account_age_months,is_derogatory_flag
162,19,Sallie Mae,ACCT0000162,Installment,CUR WAS 30,DEROGATORY,2010-09-28,2020-02-25,2019-08-29,59686,0,45463,7806,4,0,0,EF,,114,1
163,19,Sallie Mae,ACCT0000163,Mortgage,AS AGREED,OPEN,2019-06-22,2020-02-06,2019-08-14,395549,395549,285163,0,0,0,0,XP/TU,0.7209,9,0
164,19,LendingClub,ACCT0000164,Mortgage,CUR WAS 60,DEROGATORY,2013-06-22,2020-02-07,2019-12-08,328896,328896,287152,47666,3,2,0,TU/EF,0.8731,81,1
165,19,Chase,ACCT0000165,Auto,CHARGE OFF,DEROGATORY,2010-06-05,2020-02-03,2019-12-12,64371,0,34297,34297,4,3,1,XP/EF,,117,1
166,19,Jefferson Capital,ACCT0000166,Other,CUR WAS 30,DEROGATORY,2016-06-13,2020-01-22,2019-11-05,7500,7500,1834,419,4,0,0,EF,0.2445,45,1
167,19,Fifth Third,ACCT0000167,Other,COLLECTION,DEROGATORY,2017-07-21,2020-02-05,2019-11-20,5000,5000,1297,1297,3,1,0,EF,0.2594,32,1
168,19,TD Bank,ACCT0000168,Revolving,AS AGREED,OPEN,2014-12-17,2020-02-19,2019-11-13,500,500,599,0,0,0,0,XP/EF,1.198,63,0
169,19,Toyota Motor Credit,ACCT0000169,Auto,AS AGREED,OPEN,2011-08-12,2020-02-11,2019-07-28,25757,0,18840,0,0,0,0,XP/TU,,103,0
170,19,Discover,ACCT0000170,Auto,CUR WAS 90,DEROGATORY,2014-01-26,2020-02-24,2019-09-03,64222,0,38763,12633,1,2,2,TU,,74,1
171,19,Navient,ACCT0000171,Mortgage,COLLECTION,DEROGATORY,2019-01-07,2020-02-25,2019-10-06,247246,247246,124593,124593,3,1,1,XP/EF,0.5039,14,1
172,19,Toyota Motor Credit,ACCT0000172,Mortgage,COLLECTION,DEROGATORY,2019-12-02,2020-02-27,2020-01-30,360686,360686,309751,309751,1,3,1,TU/EF,0.8588,3,1
173,19,Citi,ACCT0000173,Auto,CUR WAS 30,DEROGATORY,2019-05-20,2020-02-02,2019-12-31,42834,0,17872,3402,2,0,0,XP,,10,1
174,19,Ally Financial,ACCT0000174,Revolving,CUR WAS 30,DEROGATORY,2017-01-04,2020-02-21,2019-11-01,7500,7500,6217,358,1,0,0,TU,0.8289,38,1
175,20,USAA,ACCT0000175,Revolving,COLLECTION,DEROGATORY,2015-12-08,2020-07-29,2020-05-09,5000,5000,1669,1669,1,2,0,XP/EF,0.3338,56,1
176,20,Santander,ACCT0000176,Installment,CHARGE OFF,DEROGATORY,2017-12-05,2020-07-07,2020-01-29,50490,0,38916,38916,3,1,2,XP,,32,1
177,20,Upgrade,ACCT0000177,Mortgage,CUR WAS 60,DEROGATORY,2016-11-15,2020-06-25,2020-05-17,371632,371632,88183,21469,1,3,0,XP/EF,0.2373,45,1
178,20,Ford Motor Credit,ACCT0000178,Installment,AS AGREED,OPEN,2016-09-18,2020-08-01,2020-01-30,29479,0,23486,0,0,0,0,TU/EF,,47,0
179,20,KeyBank,ACCT0000179,Installment,AS AGREED,OPEN,2012-10-16,2020-07-31,2020-02-19,50431,0,32551,0,0,0,0,TU,,94,0
180,20,Midland Credit,ACCT0000180,Other,AS AGREED,OPEN,2012-11-28,2020-08-09,2020-05-28,2000,2000,1492,0,0,0,0,XP/TU/EF,0.746,93,0
181,20,SoFi,ACCT0000181,Installment,CUR WAS 30,DEROGATORY,2011-11-25,2020-07-26,2020-04-09,32972,0,28295,4785,4,0,0,XP,,105,1
182,21,Upgrade,ACCT0000182,Other,CHARGE OFF,DEROGATORY,2013-03-16,2020-10-13,2020-05-11,5000,5000,4866,4866,3,2,4,XP,0.9732,92,1
183,21,Quicken Loans,ACCT0000183,Revolving,CUR WAS 90,DEROGATORY,2012-07-01,2020-10-12,2020-09-17,2000,2000,1544,523,2,3,1,XP/TU,0.772,100,1
184,21,HSBC,ACCT0000184,Mortgage,CUR WAS 60,DEROGATORY,2020-08-08,2020-10-21,2020-04-05,311045,311045,79701,7117,4,2,0,TU,0.2562,3,1
185,21,PNC Bank,ACCT0000185,Installment,CHARGE OFF,DEROGATORY,2012-03-06,2020-10-27,2020-04-28,38315,0,37004,37004,4,3,2,EF,,104,1
186,21,Ford Motor Credit,ACCT0000186,Installment,CUR WAS 60,DEROGATORY,2013-02-17,2020-10-26,2020-04-22,28182,0,6841,1104,3,1,0,XP,,93,1
187,22,Upgrade,ACCT0000187,Auto,CUR WAS 90,DEROGATORY,2014-06-28,2021-02-14,2020-09-02,12519,0,1793,237,4,3,2,XP/TU/EF,,80,1
188,22,LVNV Funding,ACCT0000188,Mortgage,CHARGE OFF,DEROGATORY,2014-02-20,2021-01-14,2020-10-28,504839,504839,449256,449256,4,2,1,TU/EF,0.8899,84,1
189,22,Jefferson Capital,ACCT0000189,Installment,CUR WAS 30,DEROGATORY,2018-01-01,2021-01-07,2020-12-24,38339,0,23689,5241,2,0,0,TU/EF,,37,1
190,22,Capital One,ACCT0000190,Auto,PAID,CLOSED,2010-06-03,2021-01-29,2020-07-26,23143,0,0,0,0,0,0,EF,,128,0
191,22,Portfolio Recovery,ACCT0000191,Installment,AS AGREED,OPEN,2010-07-06,2021-01-26,2021-01-04,33057,0,5303,0,0,0,0,XP/TU/EF,,127,0
192,22,HSBC,ACCT0000192,Mortgage,PAID,CLOSED,2018-08-10,2021-02-01,2021-01-28,398621,398621,0,0,0,0,0,TU/EF,0.0,30,0
193,22,TD Bank,ACCT0000193,Other,COLLECTION,DEROGATORY,2016-03-14,2021-01-21,2020-09-03,5000,5000,1460,1460,1,1,0,EF,0.292,59,1
194,22,Santander,ACCT0000194,Revolving,CHARGE OFF,DEROGATORY,2010-08-06,2021-01-10,2020-07-28,5000,5000,2561,2561,2,2,2,XP/TU/EF,0.5122,126,1
195,22,Upgrade,ACCT0000195,Auto,CHARGE OFF,DEROGATORY,2019-05-19,2021-01-15,2020-08-23,47419,0,39111,39111,6,4,2,XP,,21,1
196,22,Barclays,ACCT0000196,Auto,CUR WAS 60,DEROGATORY,2014-03-11,2021-02-13,2020-09-12,55494,0,33772,11406,1,2,0,TU/EF,,83,1
197,22,LVNV Funding,ACCT0000197,Other,COLLECTION,DEROGATORY,2019-08-29,2021-01-08,2020-08-22,3000,3000,2725,2725,5,2,0,XP,0.9083,18,1
198,22,Synchrony,ACCT0000198,Mortgage,AS AGREED,OPEN,2015-12-05,2021-02-06,2021-01-30,368694,368694,220039,0,0,0,0,TU,0.5968,62,0
199,22,SoFi,ACCT0000199,Revolving,CHARGE OFF,DEROGATORY,2012-07-22,2021-02-11,2020-09-14,500,500,490,490,5,4,3,EF,0.98,103,1
200,22,Quicken Loans,ACCT0000200,Mortgage,CUR WAS 60,DEROGATORY,2019-10-07,2021-02-18,2020-08-20,126183,126183,107908,15306,4,2,0,XP/EF,0.8552,16,1
201,22,GEMB/JCP,ACCT0000201,Auto,AS AGREED,OPEN,2017-12-29,2021-01-30,2020-09-06,34348,0,27140,0,0,0,0,XP,,38,0
202,23,Marcus by Goldman,ACCT0000202,Mortgage,CUR WAS 30,DEROGATORY,2018-07-27,2021-10-17,2021-10-09,234706,234706,29516,3638,4,0,0,EF,0.1258,40,1
203,23,USAA,ACCT0000203,Installment,AS AGREED,OPEN,2009-11-05,2021-10-24,2021-04-18,30304,0,16386,0,0,0,0,XP/TU,,144,0
204,23,Chase,ACCT0000204,Other,AS AGREED,OPEN,2017-01-12,2021-11-22,2021-06-30,3000,3000,781,0,0,0,0,XP/EF,0.2603,58,0
205,23,Discover,ACCT0000205,Installment,AS AGREED,OPEN,2017-04-03,2021-11-08,2021-10-11,15584,0,7182,0,0,0,0,XP/TU,,55,0
206,23,GTE Southwest,ACCT0000206,Mortgage,AS AGREED,OPEN,2015-07-04,2021-10-28,2021-05-23,545612,545612,297104,0,0,0,0,XP/TU,0.5445,76,0
207,23,AT&T,ACCT0000207,Auto,AS AGREED,OPEN,2018-10-01,2021-11-15,2021-08-31,26653,0,20848,0,0,0,0,EF,,37,0
208,23,Navient,ACCT0000208,Mortgage,AS AGREED,OPEN,2010-08-21,2021-11-11,2021-06-08,163602,163602,134782,0,0,0,0,XP/TU/EF,0.8238,135,0
209,23,Truist,ACCT0000209,Mortgage,AS AGREED,OPEN,2021-09-01,2021-11-02,2021-08-22,218706,218706,67868,0,0,0,0,XP,0.3103,2,0
210,23,HSBC,ACCT0000210,Installment,AS AGREED,OPEN,2012-04-11,2021-11-16,2021-11-04,43883,0,18768,0,0,0,0,XP/TU,,115,0
211,23,PNC Bank,ACCT0000211,Other,AS AGREED,OPEN,2020-12-16,2021-10-20,2021-04-06,7500,7500,6212,0,1,0,0,XP,0.8283,11,0
212,23,AT&T,ACCT0000212,Auto,PAID,CLOSED,2011-11-24,2021-11-27,2021-06-04,16359,0,0,0,0,0,0,XP,,120,0
213,24,Ford Motor Credit,ACCT0000213,Mortgage,CUR WAS 60,DEROGATORY,2013-04-28,2022-04-01,2021-10-22,472116,472116,183664,16451,4,3,0,XP/TU/EF,0.389,108,1
214,24,Bank of America,ACCT0000214,Revolving,AS AGREED,OPEN,2009-12-18,2022-03-31,2022-01-19,10000,10000,7144,0,0,0,0,XP/EF,0.7144,148,0
215,24,Cavalry Portfolio,ACCT0000215,Installment,PAID,CLOSED,2016-12-24,2022-04-13,2022-03-10,56038,0,0,0,0,0,0,XP/TU,,64,0
216,24,Chase,ACCT0000216,Mortgage,AS AGREED,OPEN,2020-11-10,2022-03-05,2021-10-04,305314,305314,169215,0,0,0,0,XP/TU/EF,0.5542,17,0
217,24,Navient,ACCT0000217,Other,AS AGREED,OPEN,2018-08-26,2022-04-14,2021-11-19,10000,10000,1536,0,0,0,0,XP/EF,0.1536,44,0
218,24,HSBC,ACCT0000218,Mortgage,PAID,CLOSED,2017-11-23,2022-03-26,2022-01-29,144376,144376,0,0,0,0,0,XP/EF,0.0,53,0
219,24,GTE Southwest,ACCT0000219,Mortgage,AS AGREED,OPEN,2013-02-12,2022-04-07,2021-12-24,182612,182612,123787,0,1,0,0,TU,0.6779,110,0
220,24,Fifth Third,ACCT0000220,Installment,PAID,CLOSED,2014-12-12,2022-03-24,2022-01-30,47993,0,0,0,0,0,0,TU/EF,,88,0
221,24,Synchrony,ACCT0000221,Auto,AS AGREED,OPEN,2020-04-25,2022-03-06,2021-09-15,57494,0,40792,0,0,4,0,XP,,24,0
222,24,Upgrade,ACCT0000222,Other,AS AGREED,OPEN,2015-04-18,2022-03-26,2021-09-15,10000,10000,2193,0,0,0,0,XP,0.2193,84,0
223,24,Toyota Motor Credit,ACCT0000223,Auto,AS AGREED,OPEN,2015-06-02,2022-04-15,2021-12-17,22268,0,2878,0,0,0,0,EF,,82,0
224,24,Rocket Mortgage,ACCT0000224,Other,AS AGREED,OPEN,2017-03-23,2022-04-16,2022-03-06,750,750,431,0,0,0,0,XP/TU,0.5747,61,0
225,24,Navy Federal,ACCT0000225,Mortgage,AS AGREED,OPEN,2012-07-30,2022-04-07,2022-02-15,169980,169980,37325,0,0,0,0,XP,0.2196,117,0
226,25,Capital One,ACCT0000226,Auto,CHARGE OFF,DEROGATORY,2011-06-03,2020-06-15,2020-04-24,62528,0,35784,35784,3,2,3,XP/TU,,108,1
227,25,Citi,ACCT0000227,Revolving,AS AGREED,OPEN,2018-08-06,2020-05-30,2020-02-27,300,300,191,0,0,0,0,XP/TU/EF,0.6367,22,0
228,25,Fifth Third,ACCT0000228,Installment,PAID,CLOSED,2015-03-28,2020-05-18,2020-02-14,18802,0,0,0,0,0,0,TU,,63,0
229,25,Navy Federal,ACCT0000229,Other,PAID,CLOSED,2014-10-18,2020-05-28,2020-04-15,1000,1000,0,0,0,0,0,XP/TU/EF,0.0,68,0
230,25,TD Bank,ACCT0000230,Other,AS AGREED,OPEN,2015-08-22,2020-05-30,2020-05-13,10000,10000,7217,0,0,0,0,XP,0.7217,58,0
231,25,Navient,ACCT0000231,Installment,AS AGREED,OPEN,2011-12-21,2020-06-10,2020-05-28,62742,0,27775,0,0,0,0,XP/TU,,102,0
232,25,KeyBank,ACCT0000232,Other,AS AGREED,OPEN,2019-05-18,2020-06-22,2020-02-22,15000,15000,7293,0,0,0,0,XP/TU,0.4862,13,0
233,25,Marcus by Goldman,ACCT0000233,Installment,AS AGREED,OPEN,2014-12-01,2020-06-25,2020-03-19,28577,0,7926,0,0,0,0,XP/TU,,66,0
234,25,Portfolio Recovery,ACCT0000234,Installment,CLOSED,CLOSED,2016-08-13,2020-05-27,2020-05-11,16788,0,0,0,0,0,0,XP/TU/EF,,46,0
235,25,GEMB/JCP,ACCT0000235,Auto,AS AGREED,OPEN,2017-11-04,2020-05-25,2020-03-14,51701,0,25621,0,0,0,0,TU,,31,0
236,26,Midland Credit,ACCT0000236,Other,CHARGE OFF,DEROGATORY,2010-09-18,2020-11-02,2020-10-08,750,750,348,348,2,1,4,XP/EF,0.464,122,1
237,26,GTE Southwest,ACCT0000237,Other,AS AGREED,OPEN,2018-05-01,2020-10-05,2020-09-23,15000,15000,12919,0,1,0,0,XP/TU/EF,0.8613,30,0
238,26,Midland Credit,ACCT0000238,Revolving,PAID,CLOSED,2014-01-22,2020-10-06,2020-08-29,2000,2000,0,0,0,0,0,XP/EF,0.0,82,0
239,26,Ford Motor Credit,ACCT0000239,Installment,CLOSED,CLOSED,2016-02-21,2020-11-06,2020-07-03,11686,0,0,0,2,0,0,XP/TU,,57,0
240,26,Verizon,ACCT0000240,Installment,AS AGREED,OPEN,2019-03-12,2020-11-02,2020-09-22,6406,0,2085,0,2,0,0,TU,,20,0
241,26,GTE Southwest,ACCT0000241,Mortgage,AS AGREED,OPEN,2017-07-31,2020-11-01,2020-09-13,487992,487992,312333,0,0,0,0,TU,0.64,40,0
242,26,Bank of America,ACCT0000242,Mortgage,AS AGREED,OPEN,2018-12-07,2020-11-12,2020-08-26,363299,363299,177760,-287,0,0,0,EF,0.4893,23,0
243,26,Verizon,ACCT0000243,Installment,AS AGREED,OPEN,2009-03-26,2020-10-21,2020-05-17,49768,0,24676,0,0,0,0,XP/EF,,140,0
244,26,KeyBank,ACCT0000244,Installment,AS AGREED,OPEN,2019-01-20,2020-10-13,2020-08-09,45888,0,11090,0,0,0,0,TU/EF,,22,0
245,26,Midland Credit,ACCT0000245,Mortgage,AS AGREED,OPEN,2018-04-16,2020-10-30,2020-08-23,196986,196986,96217,0,0,0,0,TU,0.4884,31,0
246,26,PNC Bank,ACCT0000246,Other,AS AGREED,OPEN,2012-06-12,2020-11-12,2020-07-28,500,500,186,0,1,0,0,XP,0.372,101,0
247,26,Wells Fargo,ACCT0000247,Installment,PAID,CLOSED,2012-05-21,2020-10-07,2020-07-26,12669,0,0,0,0,0,0,XP/TU/EF,,102,0
248,27,Synchrony,ACCT0000248,Other,AS AGREED,OPEN,2016-02-16,2022-04-14,2021-10-03,15000,15000,6206,0,0,0,0,XP/TU,0.4137,75,0
249,27,Capital One,ACCT0000249,Auto,AS AGREED,OPEN,2012-11-12,2022-03-26,2021-09-22,24441,0,20630,0,0,0,0,XP,,114,0
250,27,American Express,ACCT0000250,Mortgage,AS AGREED,OPEN,2014-10-25,2022-03-26,2021-11-15,114191,114191,60516,0,0,0,0,XP,0.53,91,0
251,27,TD Bank,ACCT0000251,Installment,AS AGREED,OPEN,2021-01-27,2022-05-02,2022-04-21,22865,0,17475,0,0,0,0,TU,,16,0
252,27,USAA,ACCT0000252,Revolving,AS AGREED,OPEN,2010-11-17,2022-04-23,2022-03-16,500,500,106,0,0,0,0,XP/EF,0.212,138,0
253,27,Chase,ACCT0000253,Mortgage,AS AGREED,OPEN,2021-01-27,2022-04-25,2022-01-04,384919,384919,188461,0,0,0,0,XP/TU,0.4896,16,0
254,27,Chase,ACCT0000254,Revolving,AS AGREED,OPEN,2022-01-27,2022-04-27,2021-12-13,2000,2000,553,0,0,0,0,XP/TU/EF,0.2765,4,0
255,28,Barclays,ACCT0000255,Auto,AS AGREED,OPEN,2012-12-26,2022-09-08,2022-05-03,37625,0,19152,0,0,0,0,TU,,118,0
256,28,USAA,ACCT0000256,Mortgage,AS AGREED,OPEN,2017-09-12,2022-09-04,2022-05-25,247728,247728,101927,0,0,0,0,EF,0.4114,61,0
257,28,Quicken Loans,ACCT0000257,Other,AS AGREED,OPEN,2018-10-07,2022-10-06,2022-08-12,1500,1500,280,0,0,0,0,TU,0.1867,48,0
258,28,GTE Southwest,ACCT0000258,Installment,PAID,CLOSED,2013-01-06,2022-10-10,2022-08-22,16994,0,0,0,0,0,0,TU/EF,,117,0
259,28,LendingClub,ACCT0000259,Installment,AS AGREED,OPEN,2022-09-21,2022-09-28,2022-05-15,19218,0,3612,0,0,0,0,TU/EF,,1,0
260,29,TD Bank,ACCT0000260,Revolving,COLLECTION,DEROGATORY,2011-01-08,2022-04-23,2021-11-17,5000,5000,4138,4138,4,2,2,TU/EF,0.8276,136,1
261,29,Bank of America,ACCT0000261,Other,PAID,CLOSED,2013-06-20,2022-05-16,2021-11-09,7500,7500,0,0,0,0,0,XP/TU,0.0,107,0
262,29,GEMB/JCP,ACCT0000262,Installment,AS AGREED,OPEN,2009-01-18,2022-05-20,2022-05-19,27795,0,18996,0,0,0,0,TU,,160,0
263,29,Truist,ACCT0000263,Revolving,AS AGREED,OPEN,2009-02-01,2022-05-03,2021-11-23,300,300,713,0,0,0,0,TU/EF,0.37,159,0
264,29,Quicken Loans,ACCT0000264,Installment,AS AGREED,OPEN,2018-05-17,2022-04-14,2022-03-02,48252,0,33703,0,2,0,0,XP/TU,,48,0
265,29,LendingClub,ACCT0000265,Installment,AS AGREED,OPEN,2019-04-05,2022-04-26,2022-02-23,61216,0,46413,0,0,0,0,TU,,37,0
266,29,USAA,ACCT0000266,Other,AS AGREED,OPEN,2017-08-23,2022-04-10,2022-02-17,1000,1000,417,0,0,0,0,XP/EF,0.417,57,0
267,29,American Express,ACCT0000267,Other,PAID,CLOSED,2018-01-11,2022-05-12,2022-01-31,5000,5000,0,0,0,0,0,EF,0.0,52,0
268,29,SoFi,ACCT0000268,Revolving,AS AGREED,OPEN,2010-09-02,2022-05-11,2022-04-02,15000,15000,10500,0,1,0,0,EF,0.7,140,0
269,29,Marcus by Goldman,ACCT0000269,Other,AS AGREED,OPEN,2010-06-03,2022-04-20,2021-12-19,2000,2000,1392,0,0,0,0,XP,0.696,143,0
270,29,Regions Bank,ACCT0000270,Auto,AS AGREED,OPEN,2017-08-26,2022-05-17,2021-12-02,7847,0,4635,0,0,0,0,XP/EF,,57,0
271,29,USAA,ACCT0000271,Other,AS AGREED,OPEN,2011-04-03,2022-04-12,2022-02-03,1000,1000,584,0,0,0,0,XP/TU,0.584,133,0
272,29,AT&T,ACCT0000272,Auto,AS AGREED,OPEN,2020-04-14,2022-04-09,2022-03-12,28091,0,11989,0,0,0,0,TU/EF,,25,0
273,29,Cavalry Portfolio,ACCT0000273,Mortgage,PAID,CLOSED,2020-02-28,2022-05-12,2021-11-05,454186,454186,0,0,0,0,0,TU/EF,0.0,27,0
274,30,AT&T,ACCT0000274,Mortgage,COLLECTION,DEROGATORY,2017-12-15,2022-11-11,2022-08-05,500408,500408,339349,339349,3,0,0,EF,0.6781,60,1
275,30,Chase,ACCT0000275,Other,AS AGREED,OPEN,2020-05-18,2022-11-08,2022-06-17,750,750,205,0,0,0,0,XP/TU,0.2733,31,0
276,30,Pennymac,ACCT0000276,Auto,AS AGREED,OPEN,2015-09-07,2022-12-07,2022-07-12,61469,0,27485,0,0,0,0,TU,,87,0
277,30,KeyBank,ACCT0000277,Auto,AS AGREED,OPEN,2022-03-29,2022-11-26,2022-11-10,55100,0,32102,-450,0,0,0,XP/EF,,9,0
278,30,Sallie Mae,ACCT0000278,Auto,AS AGREED,OPEN,2015-11-20,2022-11-02,2022-05-12,37638,0,14096,0,0,0,0,XP/EF,,85,0
279,30,Cavalry Portfolio,ACCT0000279,Revolving,AS AGREED,OPEN,2020-06-02,2022-12-03,2022-07-01,7500,7500,3607,0,0,0,0,TU/EF,0.4809,30,0
280,30,TD Bank,ACCT0000280,Other,AS AGREED,OPEN,2021-01-12,2022-11-11,2022-10-15,3000,3000,3669,0,2,0,0,EF,0.5557,23,0
281,30,Navy Federal,ACCT0000281,Other,PAID,CLOSED,2017-11-06,2022-12-15,2022-09-23,750,750,0,0,0,0,0,XP,0.0,61,0
282,30,Navient,ACCT0000282,Auto,AS AGREED,OPEN,2009-11-17,2022-11-20,2022-08-10,23997,0,19278,0,1,0,0,EF,,157,0
283,30,Wells Fargo,ACCT0000283,Mortgage,PAID,CLOSED,2020-08-31,2022-12-09,2022-05-26,216098,216098,0,0,0,0,0,XP/EF,0.0,28,0
284,30,American Express,ACCT0000284,Mortgage,AS AGREED,OPEN,2019-10-28,2022-11-26,2022-06-09,527191,527191,150159,0,0,0,0,XP/TU,0.2848,38,0
285,31,Citi,ACCT0000285,Mortgage,AS AGREED,OPEN,2018-05-01,2022-06-23,2022-06-20,178316,178316,80014,0,0,0,0,EF,0.4487,50,0
286,31,Midland Credit,ACCT0000286,Revolving,AS AGREED,OPEN,2013-10-10,2022-07-06,2022-01-14,2000,2000,339,0,0,0,0,XP/TU/EF,0.1695,105,0
287,31,GEMB/JCP,ACCT0000287,Installment,PAID,CLOSED,2009-05-22,2022-06-16,2022-03-09,24187,0,0,0,0,0,0,EF,,158,0
288,31,Bank of America,ACCT0000288,Auto,AS AGREED,OPEN,2021-02-21,2022-05-27,2022-03-13,33311,0,4676,0,0,0,0,XP/TU/EF,,17,0
289,31,USAA,ACCT0000289,Revolving,AS AGREED,OPEN,2020-11-27,2022-06-08,2022-04-28,3000,3000,541,0,0,0,0,TU,0.1803,20,0
290,31,Portfolio Recovery,ACCT0000290,Revolving,AS AGREED,OPEN,2014-03-07,2022-06-21,2022-04-07,1500,1500,394,0,0,0,0,XP/TU,0.2627,100,0
291,31,Navy Federal,ACCT0000291,Auto,AS AGREED,OPEN,2021-07-13,2022-06-13,2022-03-10,15802,0,2056,0,0,0,0,TU,,12,0
292,31,Ally Financial,ACCT0000292,Revolving,AS AGREED,OPEN,2016-04-04,2022-06-16,2022-01-11,10000,10000,1248,0,0,0,0,TU,0.1248,75,0
293,31,AT&T,ACCT0000293,Revolving,AS AGREED,OPEN,2022-04-09,2022-07-08,2022-04-15,1000,1000,128,0,0,0,0,XP,0.128,3,0
294,31,Quicken Loans,ACCT0000294,Auto,AS AGREED,OPEN,2017-09-21,2022-06-19,2022-02-01,23911,0,8465,0,0,0,0,XP/EF,,58,0
295,31,Navy Federal,ACCT0000295,Mortgage,AS AGREED,OPEN,2012-10-30,2022-07-02,2022-05-04,380167,380167,39827,0,0,0,0,XP/TU/EF,0.1048,117,0
296,31,KeyBank,ACCT0000296,Mortgage,CLOSED,CLOSED,2016-06-21,2022-06-16,2022-04-22,153282,153282,0,0,0,0,0,XP/TU/EF,0.0,73,0
297,31,Ford Motor Credit,ACCT0000297,Revolving,AS AGREED,OPEN,2009-01-28,2022-06-23,2022-03-15,750,750,21,0,0,0,0,TU/EF,0.028,162,0
298,32,Santander,ACCT0000298,Installment,AS AGREED,OPEN,2019-05-24,2022-09-21,2022-08-12,32892,0,17042,0,0,0,0,XP/EF,,41,0
299,32,AT&T,ACCT0000299,Mortgage,AS AGREED,OPEN,2021-06-19,2022-10-02,2022-04-03,453950,453950,160373,0,0,0,0,TU,0.3533,16,0
300,32,Jefferson Capital,ACCT0000300,Installment,AS AGREED,OPEN,2016-10-07,2022-10-14,2022-04-15,61309,0,25550,0,0,0,0,XP/EF,,72,0
301,32,Jefferson Capital,ACCT0000301,Other,AS AGREED,OPEN,2010-11-20,2022-09-24,2022-09-07,300,300,42,0,0,0,0,XP/TU/EF,0.14,143,0
302,32,HSBC,ACCT0000302,Mortgage,AS AGREED,OPEN,2022-06-11,2022-10-17,2022-08-12,335005,335005,103855,0,0,0,0,TU,0.31,4,0
303,32,SoFi,ACCT0000303,Mortgage,AS AGREED,OPEN,2012-03-02,2022-10-03,2022-06-13,558146,558146,379434,0,0,0,0,TU/EF,0.6798,127,0
304,32,Upgrade,ACCT0000304,Revolving,AS AGREED,OPEN,2016-12-29,2022-09-15,2022-07-01,10000,10000,1728,0,0,0,0,XP,0.1728,70,0
305,32,Capital One,ACCT0000305,Other,CLOSED,CLOSED,2020-12-26,2022-10-21,2022-08-26,1000,1000,0,0,0,0,0,TU,0.0,22,0
306,32,LendingClub,ACCT0000306,Installment,AS AGREED,OPEN,2014-05-18,2022-09-11,2022-05-01,44378,0,19222,0,0,0,0,XP,,101,0
307,32,GTE Southwest,ACCT0000307,Other,AS AGREED,OPEN,2012-12-05,2022-09-17,2022-08-31,2000,2000,948,0,0,0,0,XP/TU,0.474,118,0
308,32,AT&T,ACCT0000308,Other,PAID,CLOSED,2018-10-02,2022-10-11,2022-07-23,15000,15000,0,0,0,0,0,TU,0.0,48,0
309,32,Citi,ACCT0000309,Auto,AS AGREED,OPEN,2016-04-30,2022-09-10,2022-07-18,26458,0,12605,0,0,0,0,XP/TU/EF,,78,0
310,32,Marcus by Goldman,ACCT0000310,Revolving,AS AGREED,OPEN,2020-06-25,2022-09-16,2022-08-20,2000,2000,489,0,0,0,0,XP/TU,0.2445,28,0
311,32,Cavalry Portfolio,ACCT0000311,Auto,AS AGREED,OPEN,2017-07-01,2022-10-12,2022-05-14,58023,0,47989,0,0,0,0,EF,,63,0
312,32,Portfolio Recovery,ACCT0000312,Installment,AS AGREED,OPEN,2022-03-08,2022-09-14,2022-04-20,21839,0,12900,0,0,0,0,XP/TU,,7,0
313,33,Portfolio Recovery,ACCT0000313,Other,AS AGREED,OPEN,2022-03-07,2023-01-20,2022-08-24,300,300,56,0,0,0,0,XP/EF,0.1867,11,0
314,33,TD Bank,ACCT0000314,Auto,AS AGREED,OPEN,2014-02-10,2023-01-20,2023-01-16,39818,0,29842,0,0,0,0,TU/EF,,108,0
315,33,LendingClub,ACCT0000315,Revolving,AS AGREED,OPEN,2010-11-28,2023-01-22,2022-08-23,3000,3000,556,0,0,0,0,XP/TU,0.1853,147,0
316,33,Truist,ACCT0000316,Other,AS AGREED,OPEN,2015-09-04,2023-01-17,2022-07-09,15000,15000,6856,0,0,0,0,EF,0.4571,89,0
317,33,USAA,ACCT0000317,Mortgage,AS AGREED,OPEN,2019-12-31,2023-02-04,2022-08-26,472233,472233,325039,0,0,0,0,TU,0.6883,38,0
318,34,Rocket Mortgage,ACCT0000318,Revolving,CUR WAS 90,DEROGATORY,2013-01-07,2023-03-26,2023-03-08,5000,5000,2597,541,1,1,2,TU,0.5194,123,1
319,34,Quicken Loans,ACCT0000319,Revolving,AS AGREED,OPEN,2019-05-14,2023-04-04,2023-01-10,10000,10000,3813,0,2,0,0,XP/TU/EF,0.3813,47,0
320,34,HSBC,ACCT0000320,Auto,PAID,CLOSED,2012-08-02,2023-03-02,2022-11-22,39299,0,0,0,0,0,0,TU,,128,0
321,34,Upgrade,ACCT0000321,Other,AS AGREED,OPEN,2020-04-11,2023-03-14,2022-09-03,3000,3000,566,0,1,0,0,XP/EF,0.1887,36,0
322,34,PNC Bank,ACCT0000322,Other,PAID,CLOSED,2010-10-16,2023-03-18,2022-12-22,10000,10000,0,0,0,0,0,TU/EF,0.0,150,0
323,34,Quicken Loans,ACCT0000323,Installment,PAID,CLOSED,2011-05-14,2023-03-07,2022-11-08,42820,0,0,0,0,0,0,XP/EF,,143,0
